transaction_id,date_key,customer_key,channel_key,amount,status,processing_time
T2026021400137,20260214,198,3,128.36,success,3.93
T2026021400138,20260214,190,2,224.22,success,3.76
T2026021400139,20260214,779,3,980.71,success,1.83
T2026021400140,20260214,370,2,309.24,success,1.07
T2026021400141,20260214,47,1,557.83,success,1.07
T2026021400142,20260214,890,4,111.56,success,1.78
T2026021400143,20260214,491,4,347.3,failed,1.64
T2026021400144,20260214,883,4,122.95,success,2.71
T2026021400145,20260214,591,1,160.21,success,4.77
T2026021400146,20260214,88,2,127.27,success,3.23
T2026021400147,20260214,810,2,777.94,success,4.59
T2026021400148,20260214,305,4,312.33,success,3.24
T2026021400149,20260214,758,1,948.11,success,1.45
T2026021400150,20260214,677,1,165.49,success,0.84
T2026021400151,20260214,3,4,456.0,success,1.81
T2026021400152,20260214,238,3,709.89,success,2.54
T2026021400153,20260214,704,2,924.67,success,3.31
T2026021400154,20260214,678,2,430.89,success,3.41
T2026021400155,20260214,931,3,828.36,success,1.25
T2026021400156,20260214,315,3,444.76,success,1.87
T2026021400157,20260214,413,3,505.47,success,0.86
T2026021400158,20260214,41,4,737.19,success,0.62
T2026021400159,20260214,235,1,999.58,success,1.71
T2026021400160,20260214,42,2,475.8,success,4.62
T2026021400161,20260214,186,4,638.44,success,0.91
T2026021400162,20260214,357,4,339.98,success,4.36
T2026021400163,20260214,338,4,696.74,success,4.75
T2026021400164,20260214,834,1,460.28,success,1.95
T2026021400165,20260214,994,4,866.26,success,0.51
T2026021400166,20260214,891,4,419.12,success,2.13
T2026021400167,20260214,775,4,629.15,success,1.42
T2026021400168,20260214,563,2,928.4,success,3.64
T2026021400169,20260214,125,1,973.42,success,1.58
T2026021400170,20260214,163,3,555.33,success,0.92
T2026021400171,20260214,862,1,466.83,success,4.24
T2026021400172,20260214,511,3,513.78,success,4.26
T2026021400173,20260214,484,2,462.22,success,1.36
T2026021400174,20260214,614,2,865.39,success,4.06
T2026021400175,20260214,425,3,934.91,success,4.19
T2026021400176,20260214,290,3,839.1,success,3.47
T2026021400177,20260214,887,2,452.08,success,2.0
T2026021400178,20260214,782,4,460.79,success,1.35
T2026021400179,20260214,715,2,576.08,success,3.99
T2026021400180,20260214,45,3,747.26,success,4.15
T2026021400181,20260214,396,2,500.38,success,2.76
T2026021400182,20260214,605,3,871.0,success,2.48
T2026021400183,20260214,539,4,25.19,success,4.42
T2026021400184,20260214,994,2,84.08,success,1.69
T2026021400185,20260214,639,4,653.34,success,4.34
T2026021400186,20260214,880,4,954.6,success,4.49
T2026021400187,20260214,500,1,621.28,success,3.58
T2026021400188,20260214,295,2,749.3,success,0.94
T2026021400189,20260214,649,1,449.24,success,4.57
T2026021400190,20260214,48,3,798.18,success,2.19
T2026021400191,20260214,150,2,535.85,success,4.07
T2026021400192,20260214,175,2,88.18,success,3.29
T2026021400193,20260214,247,4,913.7,success,2.58
T2026021400194,20260214,261,4,262.77,success,4.12
T2026021400195,20260214,923,3,680.83,success,2.49
T2026021400196,20260214,354,3,642.55,success,1.63
T2026021400197,20260214,866,3,207.22,success,2.67
T2026021400198,20260214,243,4,576.2,success,4.97
T2026021400199,20260214,303,1,978.17,success,1.74
T2026021400200,20260214,580,1,911.51,success,4.25
T2026021400201,20260214,925,3,777.98,success,4.11
T2026021400202,20260214,225,2,624.68,success,3.74
T2026021400203,20260214,676,2,631.97,failed,3.41
T2026021400204,20260214,317,4,43.03,success,1.09
T2026021400205,20260214,932,3,333.45,success,1.4
T2026021400206,20260214,806,3,535.54,failed,4.24
T2026021400207,20260214,264,4,967.71,success,4.42
T2026021400208,20260214,824,1,473.65,success,3.89
T2026021400209,20260214,232,4,967.6,success,2.15
T2026021400210,20260214,810,4,23.78,success,2.55
T2026021400211,20260214,689,3,588.71,success,4.73
T2026021400212,20260214,111,2,476.76,success,4.74
T2026021400213,20260214,336,2,651.18,success,2.59
T2026021400214,20260214,718,3,652.75,success,0.7
T2026021400215,20260214,39,3,995.97,success,1.56
T2026021400216,20260214,551,2,394.76,success,4.77
T2026021400217,20260214,714,4,591.47,success,4.48
T2026021400218,20260214,671,1,835.36,success,4.73
T2026021400219,20260214,287,1,693.38,success,2.5
T2026021400220,20260214,242,3,108.36,success,2.95
T2026021400221,20260214,661,3,69.94,success,4.86
T2026021400222,20260214,972,4,100.76,success,3.38
T2026021400223,20260214,995,1,60.07,success,4.95
T2026021400224,20260214,806,2,77.92,success,1.43
T2026021400225,20260214,222,2,335.27,success,4.55
T2026021400226,20260214,3,3,859.82,success,1.08
T2026021400227,20260214,257,2,118.83,success,1.09
T2026021400228,20260214,367,2,592.96,success,1.69
T2026021400229,20260214,130,4,530.82,success,2.64
T2026021400230,20260214,797,3,518.11,success,2.77
T2026021400231,20260214,969,1,729.97,failed,3.47
T2026021400232,20260214,309,4,646.91,success,4.99
T2026021400233,20260214,868,4,432.01,success,3.71
T2026021400234,20260214,455,1,900.27,success,1.17
T2026021400235,20260214,130,3,628.07,success,3.7
T2026021400236,20260214,391,3,459.18,success,0.95
T2026021400237,20260214,719,1,854.26,success,3.96
T2026021400238,20260214,739,2,435.77,success,2.36
T2026021400239,20260214,848,4,404.74,success,1.91
T2026021400240,20260214,321,3,380.56,success,4.65
T2026021400241,20260214,69,1,833.45,success,0.93
T2026021400242,20260214,757,3,813.65,success,3.14
T2026021400243,20260214,576,3,673.31,success,4.43
T2026021400244,20260214,964,4,869.41,success,4.86
T2026021400245,20260214,615,3,358.13,success,1.46
T2026021400246,20260214,673,4,232.0,success,4.3
T2026021400247,20260214,377,1,764.98,success,4.13
T2026021400248,20260214,866,1,612.9,success,3.62
T2026021400249,20260214,30,2,280.54,success,4.65
T2026021400250,20260214,360,1,189.59,success,3.46
T2026021400251,20260214,72,2,743.56,failed,0.91
T2026021400252,20260214,544,2,382.43,success,1.21
T2026021400253,20260214,320,3,779.07,success,0.88
T2026021400254,20260214,54,2,165.84,success,3.53
T2026021400255,20260214,279,4,665.32,success,2.49
T2026021400256,20260214,280,2,757.39,success,2.43
T2026021400257,20260214,291,4,531.66,success,1.49
T2026021400258,20260214,614,1,17.61,success,1.45
T2026021400259,20260214,141,3,296.55,success,2.74
T2026021400260,20260214,441,2,137.89,success,1.54
T2026021400261,20260214,573,3,81.35,success,0.69
T2026021400262,20260214,20,4,921.95,success,3.09
T2026021400263,20260214,588,4,712.4,success,1.02
T2026021400264,20260214,22,3,180.15,failed,2.57
T2026021400265,20260214,707,3,97.25,success,1.59
T2026021400266,20260214,604,4,528.72,success,1.9
T2026021400267,20260214,348,2,339.74,success,2.8
T2026021400268,20260214,117,2,906.86,success,3.77
T2026021400269,20260214,839,2,243.91,success,1.39
T2026021400270,20260214,617,2,762.61,success,1.3
T2026021400271,20260214,792,4,469.31,success,3.11
T2026021400272,20260214,698,3,865.6,success,1.18
T2026021400273,20260214,70,4,447.79,success,1.74
T2026021400274,20260214,58,3,512.26,success,2.53
T2026021400275,20260214,59,3,833.38,success,4.39
T2026021400276,20260214,876,1,618.86,success,2.58
T2026021400277,20260214,568,1,455.24,success,3.43
T2026021400278,20260214,330,4,506.35,failed,2.53
T2026021400279,20260214,831,3,982.56,success,3.41
T2026021400280,20260214,41,2,710.55,failed,2.86
T2026021400281,20260214,625,2,370.26,failed,2.24
T2026021400282,20260214,794,3,682.11,success,3.34
T2026021400283,20260214,343,1,336.39,success,2.24
T2026021400284,20260214,259,2,340.03,success,1.14
T2026021400285,20260214,359,3,968.02,success,2.26
T2026021400286,20260214,610,1,316.49,success,4.06
T2026021400287,20260214,833,2,673.42,success,3.82
T2026021400288,20260214,702,1,649.56,success,2.13
T2026021400289,20260214,372,3,188.46,success,4.76
T2026021400290,20260214,498,2,234.28,success,0.85
T2026021400291,20260214,865,1,512.61,success,3.82
T2026021400292,20260214,540,1,665.31,success,3.28
T2026021400293,20260214,612,4,162.71,success,3.62
T2026021400294,20260214,640,2,723.97,success,2.14
T2026021400295,20260214,737,2,969.89,success,3.89
T2026021400296,20260214,803,4,241.66,success,4.85
T2026021400297,20260214,804,4,904.93,success,3.55
T2026021400298,20260214,585,4,467.06,success,2.22
T2026021400299,20260214,541,4,966.61,success,4.11
T2026021400300,20260214,142,3,61.66,success,2.17
T2026021400301,20260214,957,1,714.29,success,1.06
T2026021400302,20260214,86,2,280.06,failed,1.16
T2026021400303,20260214,448,1,946.95,success,2.53
T2026021400304,20260214,358,1,420.75,success,2.18
T2026021400305,20260214,396,1,381.16,success,4.69
T2026021400306,20260214,860,3,793.47,success,1.79
T2026021400307,20260214,850,4,699.11,success,3.67
T2026021400308,20260214,460,1,906.8,success,1.47
T2026021400309,20260214,154,4,120.07,success,1.86
T2026021400310,20260214,49,2,425.63,success,2.56
T2026021400311,20260214,114,4,600.77,success,2.82
T2026021400312,20260214,248,2,298.36,success,2.09
T2026021400313,20260214,585,4,195.44,success,2.86
T2026021400314,20260214,370,1,953.87,success,4.04
T2026021400315,20260214,520,1,396.55,success,3.36
T2026021400316,20260214,383,3,749.84,success,0.8
T2026021400317,20260214,247,1,773.79,success,2.0
T2026021400318,20260214,46,3,550.55,success,1.29
T2026021400319,20260214,798,4,981.01,success,1.32
T2026021400320,20260214,139,1,718.88,failed,0.67
T2026021400321,20260214,207,1,793.2,success,1.92
T2026021400322,20260214,318,4,989.23,success,1.64
T2026021400323,20260214,772,2,293.25,success,0.72
T2026021400324,20260214,672,3,280.48,success,2.47
T2026021400325,20260214,410,4,895.69,success,4.88
T2026021400326,20260214,509,4,373.67,success,1.7
T2026021400327,20260214,85,4,88.14,success,4.2
T2026021400328,20260214,559,3,328.0,success,3.47
T2026021400329,20260214,314,4,606.6,success,3.6
T2026021400330,20260214,360,4,51.93,success,2.09
T2026021400331,20260214,446,3,643.07,success,0.76
T2026021400332,20260214,688,4,369.68,success,3.56
T2026021400333,20260214,976,1,151.35,success,4.02
T2026021400334,20260214,36,2,76.56,success,2.15
T2026021400335,20260214,393,1,609.04,success,4.77
T2026021400336,20260214,381,4,765.45,success,2.88
T2026021400337,20260214,408,3,653.07,success,1.01
T2026021400338,20260214,754,2,504.05,success,3.03
T2026021400339,20260214,269,3,707.0,success,3.25
T2026021400340,20260214,711,4,208.18,success,0.83
T2026021400341,20260214,177,4,997.29,success,4.85
T2026021400342,20260214,328,3,712.45,success,1.81
T2026021400343,20260214,308,2,714.69,failed,3.37
T2026021400344,20260214,813,3,513.67,success,1.4
T2026021400345,20260214,143,2,792.47,success,2.99
T2026021400346,20260214,378,4,805.63,success,3.25
T2026021400347,20260214,89,1,316.2,failed,3.73
T2026021400348,20260214,539,4,771.47,success,0.83
T2026021400349,20260214,996,3,645.92,success,3.56
T2026021400350,20260214,353,2,879.18,success,3.38
T2026021400351,20260214,187,2,438.29,failed,0.75
T2026021400352,20260214,128,2,311.08,success,4.71
T2026021400353,20260214,231,3,948.01,success,1.78
T2026021400354,20260214,81,3,204.34,failed,1.74
T2026021400355,20260214,641,3,618.28,success,3.38
T2026021400356,20260214,607,2,179.49,success,4.56
T2026021400357,20260214,346,1,826.98,success,0.7
T2026021400358,20260214,657,3,654.62,success,2.37
T2026021400359,20260214,655,1,503.06,success,1.8
T2026021400360,20260214,980,3,488.12,success,3.58
T2026021400361,20260214,305,4,82.24,success,2.48
T2026021400362,20260214,496,4,211.98,success,1.91
T2026021400363,20260214,736,3,736.86,success,4.89
T2026021400364,20260214,134,3,519.83,success,1.59
T2026021400365,20260214,126,3,455.1,success,0.73
T2026021400366,20260214,969,4,865.52,success,4.83
T2026021400367,20260214,924,2,815.34,failed,3.75
T2026021400368,20260214,195,2,503.28,success,2.74
T2026021400369,20260214,316,4,32.94,failed,2.77
T2026021400370,20260214,990,2,222.99,success,0.73
T2026021400371,20260214,507,4,292.89,success,0.98
T2026021400372,20260214,138,3,730.23,success,2.15
T2026021400373,20260214,411,1,574.58,success,2.99
T2026021400374,20260214,76,4,509.21,success,1.76
T2026021400375,20260214,639,1,137.38,success,2.18
T2026021400376,20260214,348,3,757.42,success,2.79
T2026021400377,20260214,513,1,54.85,success,2.0
T2026021400378,20260214,486,4,157.45,success,1.13
T2026021400379,20260214,954,3,170.88,failed,3.83
T2026021400380,20260214,307,3,512.24,success,2.7
T2026021400381,20260214,577,3,480.14,success,1.99
T2026021400382,20260214,113,4,587.87,success,3.76
T2026021400383,20260214,705,1,600.94,success,3.45
T2026021400384,20260214,996,2,724.19,success,1.27
T2026021400385,20260214,645,4,156.3,success,0.64
T2026021400386,20260214,971,1,198.88,success,2.38
T2026021400387,20260214,423,2,416.27,success,4.64
T2026021400388,20260214,894,1,708.72,success,3.02
T2026021400389,20260214,679,4,530.22,success,1.28
T2026021400390,20260214,935,3,550.81,success,4.4
T2026021400391,20260214,698,3,613.98,success,1.61
T2026021400392,20260214,572,3,232.62,failed,1.84
T2026021400393,20260214,296,2,693.34,success,2.66
T2026021400394,20260214,574,3,294.91,success,2.94
T2026021400395,20260214,918,4,820.19,failed,4.12
T2026021400396,20260214,298,1,294.75,success,2.06
T2026021400397,20260214,453,3,749.87,success,4.23
T2026021400398,20260214,278,3,145.9,success,3.14
T2026021400399,20260214,249,1,673.14,success,3.37
T2026021400400,20260214,54,1,419.17,success,0.95
T2026021400401,20260214,790,2,15.13,success,4.68
T2026021400402,20260214,417,4,482.67,success,4.84
T2026021400403,20260214,329,3,649.44,failed,0.9
T2026021400404,20260214,588,2,539.8,success,4.72
T2026021400405,20260214,936,2,423.71,success,4.7
T2026021400406,20260214,38,4,790.08,success,3.87
T2026021400407,20260214,894,3,877.98,success,3.06
T2026021400408,20260214,110,3,291.72,failed,2.94
T2026021400409,20260214,506,2,852.55,success,1.37
T2026021400410,20260214,116,3,170.87,success,1.66
T2026021400411,20260214,191,1,739.25,success,3.06
T2026021400412,20260214,776,2,183.74,success,4.54
T2026021400413,20260214,847,4,520.13,success,3.51
T2026021400414,20260214,190,2,482.68,failed,0.53
T2026021400415,20260214,393,2,452.27,success,1.98
T2026021400416,20260214,597,1,268.94,success,1.56
T2026021400417,20260214,684,1,470.74,success,3.59
T2026021400418,20260214,946,3,693.39,success,4.73
T2026021400419,20260214,377,2,226.94,success,1.19
T2026021400420,20260214,766,3,421.69,success,2.62
T2026021400421,20260214,551,2,764.24,success,3.18
T2026021400422,20260214,807,1,530.25,success,2.13
T2026021400423,20260214,940,1,71.14,success,2.77
T2026021400424,20260214,587,2,172.89,success,2.49
T2026021400425,20260214,697,2,719.75,success,4.55
T2026021400426,20260214,457,1,458.9,success,2.56
T2026021400427,20260214,60,4,676.04,success,0.6
T2026021400428,20260214,261,1,748.35,success,0.7
T2026021400429,20260214,353,1,545.75,success,4.52
T2026021400430,20260214,957,4,41.42,success,3.96
T2026021400431,20260214,785,4,380.72,success,2.52
T2026021400432,20260214,940,4,381.89,success,3.48
T2026021400433,20260214,553,2,657.0,success,1.3
T2026021400434,20260214,551,4,533.55,success,1.5
T2026021400435,20260214,4,1,978.71,success,3.74
T2026021400436,20260214,435,4,825.13,success,2.06
T2026021400437,20260214,283,2,938.04,success,1.01
T2026021400438,20260214,829,4,618.77,failed,4.5
T2026021400439,20260214,247,2,76.62,success,2.51
T2026021400440,20260214,689,1,252.29,success,2.48
T2026021400441,20260214,553,2,756.84,success,1.13
T2026021400442,20260214,297,2,817.63,success,1.94
T2026021400443,20260214,613,3,244.53,success,4.94
T2026021400444,20260214,534,2,419.42,success,3.01
T2026021400445,20260214,606,2,629.73,success,2.73
T2026021400446,20260214,996,3,942.17,success,4.04
T2026021400447,20260214,327,4,414.18,success,1.33
T2026021400448,20260214,551,4,248.56,success,4.36
T2026021400449,20260214,148,4,915.59,success,4.86
T2026021400450,20260214,571,2,394.53,success,1.99
T2026021400451,20260214,81,4,848.66,success,3.76
T2026021400452,20260214,196,1,275.78,success,3.21
T2026021400453,20260214,895,1,196.28,success,3.76
T2026021400454,20260214,573,2,484.6,success,2.0
T2026021400455,20260214,980,1,219.69,success,3.84
T2026021400456,20260214,765,4,915.3,success,3.67
T2026021400457,20260214,407,2,556.56,success,2.21
T2026021400458,20260214,547,3,315.34,success,4.47
T2026021400459,20260214,478,1,804.79,success,3.93
T2026021400460,20260214,328,2,377.0,success,3.03
T2026021400461,20260214,227,2,26.06,success,3.13
T2026021400462,20260214,738,4,302.24,success,1.54
T2026021400463,20260214,584,2,504.31,success,3.58
T2026021400464,20260214,264,4,966.84,success,2.71
T2026021400465,20260214,173,3,177.57,success,2.7
T2026021400466,20260214,939,1,528.7,success,0.83
T2026021400467,20260214,838,1,766.7,success,4.29
T2026021400468,20260214,237,1,710.1,success,2.78
T2026021400469,20260214,383,1,621.66,success,3.27
T2026021400470,20260214,495,4,25.57,success,2.35
T2026021400471,20260214,18,3,540.38,success,2.76
T2026021400472,20260214,715,4,808.11,failed,0.98
T2026021400473,20260214,99,2,248.56,success,1.64
T2026021400474,20260214,363,3,796.99,success,4.82
T2026021400475,20260214,471,2,990.33,success,3.58
T2026021400476,20260214,869,1,657.2,success,3.92
T2026021400477,20260214,96,4,385.47,success,0.75
T2026021400478,20260214,10,2,91.86,success,3.4
T2026021400479,20260214,340,1,895.84,failed,1.53
T2026021400480,20260214,923,4,278.38,failed,3.58
T2026021400481,20260214,288,1,187.56,success,0.57
T2026021400482,20260214,213,2,754.73,success,2.29
T2026021400483,20260214,79,3,170.83,success,4.26
T2026021400484,20260214,399,3,390.01,success,4.06
T2026021400485,20260214,706,1,505.78,failed,0.74
T2026021400486,20260214,448,2,840.29,success,3.96
T2026021400487,20260214,978,4,969.23,success,3.35
T2026021400488,20260214,803,4,495.7,success,4.74
T2026021400489,20260214,443,2,682.9,success,0.89
T2026021400490,20260214,634,3,800.07,success,0.87
T2026021400491,20260214,158,4,714.56,success,3.83
T2026021400492,20260214,325,3,115.49,success,1.89
T2026021400493,20260214,369,3,111.21,success,2.44
T2026021400494,20260214,571,4,112.26,success,2.99
T2026021400495,20260214,612,3,865.08,success,2.36
T2026021400496,20260214,798,1,727.6,success,4.97
T2026021400497,20260214,249,2,688.46,success,1.71
T2026021400498,20260214,275,4,154.48,success,1.74
T2026021400499,20260214,307,4,784.84,success,4.75
