transaction_id,date_key,customer_key,channel_key,amount,status,processing_time
T2026021700055,20260217,74,4,54.48,failed,3.01
T2026021700056,20260217,207,4,266.61,success,0.92
T2026021700057,20260217,580,2,579.68,success,4.47
T2026021700058,20260217,454,4,316.44,success,1.27
T2026021700059,20260217,891,2,405.33,success,1.63
T2026021700060,20260217,857,1,283.48,success,2.72
T2026021700061,20260217,630,3,606.59,success,1.2
T2026021700062,20260217,392,2,557.87,success,4.79
T2026021700063,20260217,241,3,183.24,success,0.76
T2026021700064,20260217,442,1,550.79,success,4.07
T2026021700065,20260217,634,2,382.97,success,3.92
T2026021700066,20260217,593,1,148.57,success,3.97
T2026021700067,20260217,821,4,512.64,success,2.7
T2026021700068,20260217,711,1,298.02,success,4.92
T2026021700069,20260217,372,1,143.35,success,0.94
T2026021700070,20260217,294,1,175.09,success,2.47
T2026021700071,20260217,744,3,186.07,success,1.75
T2026021700072,20260217,581,1,866.36,success,4.99
T2026021700073,20260217,541,2,416.44,success,1.5
T2026021700074,20260217,338,3,371.97,success,3.27
T2026021700075,20260217,419,4,382.52,success,2.66
T2026021700076,20260217,974,4,671.84,success,2.75
T2026021700077,20260217,318,3,896.87,success,2.51
T2026021700078,20260217,779,4,721.1,success,2.14
T2026021700079,20260217,9,2,259.01,success,2.05
T2026021700080,20260217,497,4,830.99,success,2.88
T2026021700081,20260217,99,4,563.21,success,4.52
T2026021700082,20260217,15,3,872.61,success,1.19
T2026021700083,20260217,468,3,529.62,success,3.42
T2026021700084,20260217,708,4,375.38,success,0.99
T2026021700085,20260217,484,2,400.82,success,3.53
T2026021700086,20260217,772,1,367.94,success,4.1
T2026021700087,20260217,948,3,358.99,success,2.24
T2026021700088,20260217,53,3,161.95,failed,0.56
T2026021700089,20260217,654,4,655.71,success,3.09
T2026021700090,20260217,882,3,103.79,success,4.67
T2026021700091,20260217,755,1,699.22,success,2.82
T2026021700092,20260217,598,2,482.51,success,1.51
T2026021700093,20260217,834,4,43.42,success,3.28
T2026021700094,20260217,141,1,197.69,success,3.41
T2026021700095,20260217,623,2,161.76,success,0.79
T2026021700096,20260217,128,2,872.23,success,1.03
T2026021700097,20260217,712,3,139.07,success,4.85
T2026021700098,20260217,506,3,183.91,success,4.9
T2026021700099,20260217,223,1,327.6,success,2.73
T2026021700100,20260217,972,1,981.86,success,3.01
T2026021700101,20260217,120,2,672.04,success,3.92
T2026021700102,20260217,395,3,233.58,success,2.46
T2026021700103,20260217,684,3,238.14,success,3.87
T2026021700104,20260217,179,2,173.3,success,2.08
T2026021700105,20260217,271,1,557.5,success,4.63
T2026021700106,20260217,877,1,214.37,success,4.55
T2026021700107,20260217,854,1,911.17,success,2.99
T2026021700108,20260217,512,1,163.6,success,3.32
T2026021700109,20260217,378,3,638.23,success,4.02
T2026021700110,20260217,221,1,230.97,success,4.24
T2026021700111,20260217,814,4,731.13,success,1.62
T2026021700112,20260217,331,1,692.24,success,3.0
T2026021700113,20260217,102,1,478.09,success,4.78
T2026021700114,20260217,824,4,986.52,success,4.22
T2026021700115,20260217,78,2,361.34,success,3.26
T2026021700116,20260217,39,4,486.73,success,0.68
T2026021700117,20260217,144,4,614.57,success,0.79
T2026021700118,20260217,548,3,693.32,failed,4.54
T2026021700119,20260217,235,2,637.08,success,0.71
T2026021700120,20260217,428,1,449.24,success,1.56
T2026021700121,20260217,453,3,322.37,success,2.33
T2026021700122,20260217,780,1,445.1,success,2.29
T2026021700123,20260217,163,3,117.25,success,3.2
T2026021700124,20260217,412,4,515.47,success,2.55
T2026021700125,20260217,310,3,450.54,success,1.6
T2026021700126,20260217,78,3,472.59,success,4.93
T2026021700127,20260217,98,3,342.79,success,3.23
T2026021700128,20260217,296,2,48.48,success,1.09
T2026021700129,20260217,926,3,389.46,success,2.32
T2026021700130,20260217,204,2,118.59,failed,1.07
T2026021700131,20260217,266,3,262.58,success,3.01
T2026021700132,20260217,835,3,781.52,success,4.39
T2026021700133,20260217,722,3,45.42,success,1.9
T2026021700134,20260217,112,4,953.47,success,4.87
T2026021700135,20260217,812,3,664.91,success,3.57
T2026021700136,20260217,909,2,682.23,success,1.37
T2026021700137,20260217,769,2,172.38,success,0.78
T2026021700138,20260217,51,2,538.8,success,1.64
T2026021700139,20260217,329,3,678.25,success,1.34
T2026021700140,20260217,870,1,555.26,success,1.2
T2026021700141,20260217,881,2,964.41,success,2.22
T2026021700142,20260217,180,2,887.22,success,4.76
T2026021700143,20260217,388,2,294.4,success,2.73
T2026021700144,20260217,661,3,285.59,success,1.52
T2026021700145,20260217,835,3,204.53,success,2.51
T2026021700146,20260217,991,4,262.57,success,2.68
T2026021700147,20260217,966,1,719.68,failed,2.7
T2026021700148,20260217,2,2,113.16,success,4.41
T2026021700149,20260217,771,1,604.68,failed,0.93
T2026021700150,20260217,931,1,523.66,success,1.16
T2026021700151,20260217,899,2,558.33,success,2.18
T2026021700152,20260217,896,1,279.44,success,1.53
T2026021700153,20260217,306,2,598.5,success,0.85
T2026021700154,20260217,822,4,512.06,success,4.3
T2026021700155,20260217,356,1,294.55,success,1.13
T2026021700156,20260217,219,3,119.54,success,0.9
T2026021700157,20260217,297,1,63.7,success,3.49
T2026021700158,20260217,457,2,436.92,success,2.34
T2026021700159,20260217,535,3,91.57,success,4.32
T2026021700160,20260217,327,4,831.97,success,2.55
T2026021700161,20260217,362,3,333.38,success,4.12
T2026021700162,20260217,694,3,960.91,success,0.54
T2026021700163,20260217,56,4,307.08,success,3.92
T2026021700164,20260217,878,2,988.16,failed,1.32
T2026021700165,20260217,77,1,378.67,success,1.46
T2026021700166,20260217,754,2,735.21,success,2.95
T2026021700167,20260217,741,3,424.44,success,3.85
T2026021700168,20260217,390,2,999.35,success,1.94
T2026021700169,20260217,959,1,512.66,success,1.69
T2026021700170,20260217,842,1,731.83,success,1.07
T2026021700171,20260217,614,1,849.07,failed,2.43
T2026021700172,20260217,465,4,66.93,success,4.03
T2026021700173,20260217,242,2,315.8,failed,4.93
T2026021700174,20260217,132,2,577.71,failed,3.72
T2026021700175,20260217,360,2,79.76,success,4.51
T2026021700176,20260217,412,1,807.88,success,4.66
T2026021700177,20260217,252,2,93.87,success,1.51
T2026021700178,20260217,109,2,960.92,success,0.6
T2026021700179,20260217,63,2,594.02,success,2.83
T2026021700180,20260217,924,3,822.2,success,0.7
T2026021700181,20260217,306,3,361.91,success,4.7
T2026021700182,20260217,95,2,931.13,success,4.83
T2026021700183,20260217,714,3,920.39,success,1.89
T2026021700184,20260217,600,1,117.76,success,4.09
T2026021700185,20260217,234,1,814.96,success,0.78
T2026021700186,20260217,162,2,259.82,success,2.58
T2026021700187,20260217,23,1,372.39,success,4.08
T2026021700188,20260217,299,1,568.11,success,1.28
T2026021700189,20260217,540,1,561.87,success,4.86
T2026021700190,20260217,803,1,520.28,success,2.11
T2026021700191,20260217,989,3,484.8,success,0.98
T2026021700192,20260217,930,2,935.45,success,1.87
T2026021700193,20260217,273,3,426.19,success,2.93
T2026021700194,20260217,148,2,647.7,success,4.64
T2026021700195,20260217,465,2,137.6,success,2.02
T2026021700196,20260217,270,2,213.66,success,0.84
T2026021700197,20260217,175,3,602.26,success,4.26
T2026021700198,20260217,333,1,746.59,success,0.7
T2026021700199,20260217,659,4,951.3,success,3.97
T2026021700200,20260217,20,2,409.51,success,2.5
T2026021700201,20260217,289,4,638.6,failed,4.74
T2026021700202,20260217,392,1,466.5,success,4.55
T2026021700203,20260217,614,4,35.2,success,1.83
T2026021700204,20260217,528,3,677.35,success,2.23
T2026021700205,20260217,694,3,349.85,success,4.84
T2026021700206,20260217,795,3,706.42,success,0.83
T2026021700207,20260217,995,3,324.32,success,2.72
T2026021700208,20260217,536,1,10.65,success,1.97
T2026021700209,20260217,52,3,516.18,success,0.64
T2026021700210,20260217,737,4,436.76,success,1.27
T2026021700211,20260217,958,4,70.9,success,3.34
T2026021700212,20260217,242,4,427.69,success,1.35
T2026021700213,20260217,820,4,479.12,failed,4.33
T2026021700214,20260217,164,3,284.09,failed,3.47
T2026021700215,20260217,186,3,85.59,success,4.75
T2026021700216,20260217,394,4,19.77,success,3.42
T2026021700217,20260217,842,3,620.74,success,2.33
T2026021700218,20260217,403,2,648.54,success,2.5
T2026021700219,20260217,754,1,695.6,success,0.64
T2026021700220,20260217,556,1,443.97,success,1.49
T2026021700221,20260217,705,1,727.37,success,2.76
T2026021700222,20260217,705,3,154.79,success,4.38
T2026021700223,20260217,841,3,371.64,success,3.48
T2026021700224,20260217,1000,4,603.13,success,3.61
T2026021700225,20260217,388,3,703.99,success,1.25
T2026021700226,20260217,83,2,914.38,success,2.92
T2026021700227,20260217,260,1,385.85,success,1.19
T2026021700228,20260217,675,3,203.14,success,4.96
T2026021700229,20260217,872,4,103.07,success,0.89
T2026021700230,20260217,665,4,293.29,success,4.64
T2026021700231,20260217,206,1,234.74,success,3.99
T2026021700232,20260217,958,3,150.64,success,3.0
T2026021700233,20260217,57,1,994.8,success,2.67
T2026021700234,20260217,356,3,724.92,success,3.93
T2026021700235,20260217,776,4,606.21,success,0.55
T2026021700236,20260217,560,1,489.61,success,3.77
T2026021700237,20260217,678,3,836.78,failed,3.27
T2026021700238,20260217,465,1,258.41,success,2.51
T2026021700239,20260217,127,2,509.84,success,0.85
T2026021700240,20260217,744,1,832.44,failed,1.34
T2026021700241,20260217,936,3,596.97,success,3.87
T2026021700242,20260217,109,1,232.63,success,4.41
T2026021700243,20260217,267,2,729.02,failed,3.74
T2026021700244,20260217,850,2,700.69,success,4.94
T2026021700245,20260217,656,2,764.16,failed,3.38
T2026021700246,20260217,991,3,28.96,failed,2.9
T2026021700247,20260217,793,1,645.87,success,0.59
T2026021700248,20260217,731,2,564.69,success,4.21
T2026021700249,20260217,933,3,347.04,success,2.83
T2026021700250,20260217,981,3,696.03,success,4.53
T2026021700251,20260217,576,1,996.77,success,1.23
T2026021700252,20260217,315,4,183.54,success,3.5
T2026021700253,20260217,75,2,988.22,success,4.1
T2026021700254,20260217,679,2,927.38,success,2.78
T2026021700255,20260217,358,3,838.97,success,0.92
T2026021700256,20260217,813,3,404.61,success,3.05
T2026021700257,20260217,492,4,113.65,success,0.99
T2026021700258,20260217,161,3,398.85,success,2.23
T2026021700259,20260217,280,3,833.01,success,4.86
T2026021700260,20260217,74,4,592.25,success,1.14
T2026021700261,20260217,402,3,950.11,success,2.85
T2026021700262,20260217,574,3,130.23,failed,1.06
T2026021700263,20260217,929,4,193.12,success,2.98
T2026021700264,20260217,22,1,295.8,success,3.65
T2026021700265,20260217,337,2,622.69,success,3.99
T2026021700266,20260217,693,4,892.22,success,3.1
T2026021700267,20260217,8,4,265.03,success,2.51
T2026021700268,20260217,844,3,618.68,success,1.67
T2026021700269,20260217,119,4,218.57,success,4.4
T2026021700270,20260217,304,3,912.32,failed,0.5
T2026021700271,20260217,935,4,202.35,success,3.84
T2026021700272,20260217,981,4,777.55,success,1.21
T2026021700273,20260217,644,1,695.1,success,3.86
T2026021700274,20260217,703,3,574.48,success,4.15
T2026021700275,20260217,520,4,519.76,failed,0.62
T2026021700276,20260217,432,2,439.85,success,1.46
T2026021700277,20260217,55,3,425.07,success,3.04
T2026021700278,20260217,222,4,39.32,success,0.74
T2026021700279,20260217,985,3,404.68,success,4.45
T2026021700280,20260217,507,1,535.9,success,0.83
T2026021700281,20260217,488,3,129.58,success,4.01
T2026021700282,20260217,768,2,829.66,success,2.25
T2026021700283,20260217,43,3,557.4,success,0.98
T2026021700284,20260217,765,2,255.68,success,0.81
T2026021700285,20260217,410,1,424.27,success,1.99
T2026021700286,20260217,611,1,152.25,success,1.59
T2026021700287,20260217,712,1,580.08,success,2.8
T2026021700288,20260217,769,3,239.74,success,2.28
T2026021700289,20260217,483,4,139.79,success,4.5
T2026021700290,20260217,557,1,150.27,success,1.14
T2026021700291,20260217,34,2,49.16,success,2.47
T2026021700292,20260217,578,4,829.5,success,3.26
T2026021700293,20260217,935,3,73.86,success,0.52
T2026021700294,20260217,646,1,414.84,success,3.67
T2026021700295,20260217,309,1,226.73,success,4.35
T2026021700296,20260217,356,1,637.36,success,0.75
T2026021700297,20260217,248,1,320.61,success,4.37
T2026021700298,20260217,111,4,21.56,success,4.02
T2026021700299,20260217,262,1,797.38,success,3.29
T2026021700300,20260217,933,4,63.63,success,2.82
T2026021700301,20260217,554,1,549.28,success,2.37
T2026021700302,20260217,435,4,840.86,success,3.79
T2026021700303,20260217,904,1,149.7,failed,3.07
T2026021700304,20260217,664,4,358.85,success,2.72
T2026021700305,20260217,21,1,425.11,success,3.81
T2026021700306,20260217,778,3,25.42,failed,1.06
T2026021700307,20260217,58,3,682.19,success,2.69
T2026021700308,20260217,606,3,206.88,success,2.54
T2026021700309,20260217,19,3,332.7,success,3.87
T2026021700310,20260217,841,3,559.64,success,4.61
T2026021700311,20260217,717,2,575.81,success,1.28
T2026021700312,20260217,751,3,412.56,success,4.71
T2026021700313,20260217,30,2,476.79,success,2.94
T2026021700314,20260217,247,2,274.64,success,2.5
T2026021700315,20260217,242,2,393.99,failed,1.63
T2026021700316,20260217,32,4,147.44,failed,1.3
T2026021700317,20260217,828,3,66.95,success,2.62
T2026021700318,20260217,895,3,916.01,success,1.02
T2026021700319,20260217,383,3,160.62,success,3.24
T2026021700320,20260217,823,1,582.96,success,1.22
T2026021700321,20260217,9,4,294.07,success,3.36
T2026021700322,20260217,162,2,929.62,success,3.74
T2026021700323,20260217,376,2,558.91,success,0.95
T2026021700324,20260217,742,3,657.4,success,4.4
T2026021700325,20260217,477,3,554.6,success,2.45
T2026021700326,20260217,769,1,524.78,success,4.46
T2026021700327,20260217,157,1,33.14,success,4.05
T2026021700328,20260217,237,3,875.92,success,3.02
T2026021700329,20260217,519,3,726.47,success,0.59
T2026021700330,20260217,443,1,303.65,success,3.84
T2026021700331,20260217,261,3,891.53,success,1.55
T2026021700332,20260217,977,4,27.76,success,1.5
T2026021700333,20260217,675,3,305.91,success,3.18
T2026021700334,20260217,426,3,488.57,success,1.49
T2026021700335,20260217,333,2,782.0,success,1.44
T2026021700336,20260217,750,4,618.84,success,4.51
T2026021700337,20260217,580,3,622.74,success,1.4
T2026021700338,20260217,75,3,676.45,success,2.21
T2026021700339,20260217,818,4,357.56,success,3.58
T2026021700340,20260217,187,3,206.19,success,1.28
T2026021700341,20260217,805,1,529.24,success,0.97
T2026021700342,20260217,339,1,40.76,success,3.38
T2026021700343,20260217,179,2,195.3,success,1.3
T2026021700344,20260217,961,3,911.92,success,4.37
T2026021700345,20260217,239,1,725.96,success,4.43
T2026021700346,20260217,340,3,132.24,success,3.44
T2026021700347,20260217,175,4,495.59,success,1.3
T2026021700348,20260217,800,3,883.03,failed,1.92
T2026021700349,20260217,830,1,267.12,success,0.69
T2026021700350,20260217,954,2,79.43,success,0.55
T2026021700351,20260217,595,4,305.81,success,1.0
T2026021700352,20260217,990,2,64.95,success,0.68
T2026021700353,20260217,492,4,685.31,success,1.96
T2026021700354,20260217,981,1,175.38,success,2.72
T2026021700355,20260217,875,3,645.38,success,4.8
T2026021700356,20260217,476,3,27.23,success,3.11
T2026021700357,20260217,677,3,366.45,success,2.98
T2026021700358,20260217,488,4,828.01,success,3.08
T2026021700359,20260217,749,2,163.49,success,1.83
T2026021700360,20260217,128,3,660.13,success,2.98
T2026021700361,20260217,558,1,60.92,success,2.21
T2026021700362,20260217,536,1,847.28,success,2.95
T2026021700363,20260217,496,2,550.46,success,0.66
T2026021700364,20260217,753,3,726.54,success,1.08
T2026021700365,20260217,322,3,960.06,success,3.68
T2026021700366,20260217,615,3,507.37,success,1.5
T2026021700367,20260217,860,1,163.9,success,1.81
T2026021700368,20260217,323,3,304.61,success,4.87
T2026021700369,20260217,508,4,175.57,success,2.99
T2026021700370,20260217,700,1,536.4,success,1.66
T2026021700371,20260217,218,3,675.39,failed,0.64
T2026021700372,20260217,134,4,252.04,success,3.04
T2026021700373,20260217,227,2,92.57,success,2.36
T2026021700374,20260217,939,1,909.17,success,0.54
T2026021700375,20260217,190,3,456.73,success,2.13
T2026021700376,20260217,170,4,66.56,failed,2.38
T2026021700377,20260217,500,3,442.32,success,1.25
T2026021700378,20260217,659,1,404.29,success,2.95
T2026021700379,20260217,293,3,620.18,success,0.79
T2026021700380,20260217,372,1,875.14,success,4.54
T2026021700381,20260217,293,4,480.12,success,0.58
T2026021700382,20260217,533,3,780.07,success,2.3
T2026021700383,20260217,57,3,70.21,failed,0.63
T2026021700384,20260217,566,1,229.93,success,0.6
T2026021700385,20260217,944,4,909.96,success,0.64
T2026021700386,20260217,785,3,878.12,success,2.8
T2026021700387,20260217,742,2,781.93,success,1.83
T2026021700388,20260217,400,4,345.42,success,4.2
T2026021700389,20260217,160,4,563.38,success,4.06
T2026021700390,20260217,102,4,571.31,success,0.63
T2026021700391,20260217,902,4,945.51,failed,2.67
T2026021700392,20260217,121,1,935.62,success,1.02
T2026021700393,20260217,271,4,763.95,failed,4.84
T2026021700394,20260217,406,2,949.14,success,1.79
T2026021700395,20260217,973,4,156.77,success,2.35
T2026021700396,20260217,12,4,543.89,success,3.04
T2026021700397,20260217,154,3,383.58,success,3.55
T2026021700398,20260217,711,3,124.22,success,1.89
T2026021700399,20260217,571,2,835.64,success,1.4
T2026021700400,20260217,826,4,494.72,success,4.93
T2026021700401,20260217,762,1,731.54,success,1.93
T2026021700402,20260217,287,2,78.26,success,1.28
T2026021700403,20260217,913,3,240.3,success,1.66
T2026021700404,20260217,624,3,669.12,success,3.18
T2026021700405,20260217,65,3,438.51,success,4.92
T2026021700406,20260217,598,2,505.74,success,3.88
T2026021700407,20260217,348,1,76.88,failed,1.44
T2026021700408,20260217,5,3,210.83,success,4.92
T2026021700409,20260217,668,1,902.47,success,3.54
T2026021700410,20260217,45,4,274.22,success,3.96
T2026021700411,20260217,53,4,439.13,success,2.78
T2026021700412,20260217,498,1,933.78,success,1.69
T2026021700413,20260217,921,4,178.95,success,2.5
T2026021700414,20260217,745,4,56.62,success,2.47
T2026021700415,20260217,59,4,218.06,success,0.92
T2026021700416,20260217,433,3,538.13,success,2.24
T2026021700417,20260217,474,1,854.32,success,3.59
T2026021700418,20260217,428,3,704.88,success,3.27
T2026021700419,20260217,319,3,33.08,success,2.58
T2026021700420,20260217,413,4,75.7,success,3.03
T2026021700421,20260217,702,3,910.43,success,1.62
T2026021700422,20260217,470,4,730.51,success,4.08
T2026021700423,20260217,887,1,386.3,success,1.13
T2026021700424,20260217,370,4,571.41,success,1.83
T2026021700425,20260217,912,3,404.02,success,1.37
T2026021700426,20260217,424,2,811.55,success,1.17
T2026021700427,20260217,891,2,116.43,success,1.89
T2026021700428,20260217,936,4,507.63,success,3.92
T2026021700429,20260217,475,1,532.73,success,2.29
T2026021700430,20260217,976,2,113.77,success,4.56
T2026021700431,20260217,354,2,649.38,success,3.87
T2026021700432,20260217,36,2,37.36,success,4.62
T2026021700433,20260217,705,2,695.16,success,0.98
T2026021700434,20260217,278,2,827.28,success,1.48
T2026021700435,20260217,294,3,769.39,success,2.03
T2026021700436,20260217,561,2,395.67,failed,4.39
T2026021700437,20260217,101,3,299.05,success,3.4
T2026021700438,20260217,476,2,455.69,success,1.83
T2026021700439,20260217,403,2,182.23,success,3.87
T2026021700440,20260217,580,1,429.91,success,2.92
T2026021700441,20260217,318,3,617.48,success,0.87
T2026021700442,20260217,211,2,282.91,failed,1.25
T2026021700443,20260217,107,2,688.34,success,0.94
T2026021700444,20260217,106,4,648.24,success,3.66
T2026021700445,20260217,254,2,940.7,success,4.34
T2026021700446,20260217,707,3,421.74,success,1.75
T2026021700447,20260217,789,1,60.53,success,4.65
T2026021700448,20260217,294,4,991.89,success,0.51
T2026021700449,20260217,690,1,942.41,failed,2.19
T2026021700450,20260217,485,1,270.46,success,4.31
T2026021700451,20260217,48,4,948.49,success,0.72
T2026021700452,20260217,660,1,763.03,success,3.2
T2026021700453,20260217,359,2,283.57,success,3.15
T2026021700454,20260217,657,1,14.51,success,0.69
T2026021700455,20260217,397,1,892.79,success,2.66
T2026021700456,20260217,645,4,539.75,success,1.27
T2026021700457,20260217,984,2,723.06,success,4.28
T2026021700458,20260217,593,4,308.75,success,3.26
T2026021700459,20260217,996,1,729.6,success,3.12
T2026021700460,20260217,149,2,401.8,success,2.9
T2026021700461,20260217,219,1,736.26,success,0.75
T2026021700462,20260217,216,2,515.73,success,1.91
T2026021700463,20260217,138,3,398.57,success,3.06
T2026021700464,20260217,879,1,627.64,failed,0.73
T2026021700465,20260217,408,2,984.18,success,0.82
T2026021700466,20260217,572,2,448.38,success,2.1
T2026021700467,20260217,308,4,606.49,success,4.06
T2026021700468,20260217,926,2,599.78,success,2.87
T2026021700469,20260217,784,3,896.69,success,4.93
T2026021700470,20260217,20,3,104.88,success,3.21
T2026021700471,20260217,137,3,966.67,success,1.49
T2026021700472,20260217,649,1,718.98,success,4.63
T2026021700473,20260217,750,3,970.5,failed,0.64
T2026021700474,20260217,585,4,236.3,failed,1.49
T2026021700475,20260217,819,2,908.9,success,3.23
T2026021700476,20260217,452,1,206.65,success,2.2
T2026021700477,20260217,65,1,190.02,success,4.49
T2026021700478,20260217,472,2,688.52,success,1.1
T2026021700479,20260217,131,4,21.18,success,3.56
T2026021700480,20260217,335,3,436.21,failed,4.19
T2026021700481,20260217,400,4,990.34,success,0.55
T2026021700482,20260217,320,4,585.55,success,2.66
T2026021700483,20260217,628,1,168.75,success,3.79
T2026021700484,20260217,454,4,866.73,success,2.69
T2026021700485,20260217,409,2,60.16,success,0.89
T2026021700486,20260217,674,1,243.01,success,4.76
T2026021700487,20260217,383,2,731.72,failed,3.35
T2026021700488,20260217,997,2,949.29,success,4.12
T2026021700489,20260217,415,2,575.16,success,4.47
T2026021700490,20260217,434,3,82.27,success,1.4
T2026021700491,20260217,701,3,229.3,success,1.36
T2026021700492,20260217,726,2,713.1,success,2.87
T2026021700493,20260217,612,2,279.0,success,2.24
T2026021700494,20260217,674,4,617.22,success,2.4
T2026021700495,20260217,148,4,380.67,success,0.9
T2026021700496,20260217,458,3,451.62,failed,3.14
T2026021700497,20260217,96,2,623.31,success,4.76
T2026021700498,20260217,139,3,579.6,success,4.58
T2026021700499,20260217,995,2,630.75,success,1.57
