transaction_id,date_key,customer_key,channel_key,amount,status,processing_time
T2026021600096,20260216,190,3,92.51,success,2.42
T2026021600097,20260216,579,1,319.02,success,2.3
T2026021600098,20260216,692,2,313.79,success,3.96
T2026021600099,20260216,15,2,625.43,failed,1.94
T2026021600100,20260216,339,1,701.53,success,1.44
T2026021600101,20260216,959,3,849.25,success,3.3
T2026021600102,20260216,233,2,960.53,success,3.2
T2026021600103,20260216,322,2,304.28,success,4.99
T2026021600104,20260216,823,4,605.84,success,3.96
T2026021600105,20260216,365,2,530.34,failed,3.96
T2026021600106,20260216,693,2,873.69,success,2.33
T2026021600107,20260216,640,4,590.74,success,1.93
T2026021600108,20260216,626,2,638.05,failed,3.98
T2026021600109,20260216,219,3,403.52,success,3.15
T2026021600110,20260216,85,2,896.78,success,0.63
T2026021600111,20260216,1000,4,447.22,success,3.72
T2026021600112,20260216,642,2,700.37,success,1.67
T2026021600113,20260216,633,1,703.6,failed,1.61
T2026021600114,20260216,976,1,879.43,success,2.85
T2026021600115,20260216,495,1,474.25,success,2.5
T2026021600116,20260216,572,4,746.86,success,1.51
T2026021600117,20260216,17,2,623.03,success,2.99
T2026021600118,20260216,655,1,980.47,success,2.67
T2026021600119,20260216,166,4,231.99,success,3.6
T2026021600120,20260216,216,1,533.84,failed,2.47
T2026021600121,20260216,7,2,487.88,success,2.21
T2026021600122,20260216,587,4,435.14,success,0.65
T2026021600123,20260216,865,1,959.39,success,4.52
T2026021600124,20260216,654,1,85.17,success,2.92
T2026021600125,20260216,6,2,735.75,success,3.17
T2026021600126,20260216,658,2,212.6,success,1.52
T2026021600127,20260216,901,4,463.74,success,2.88
T2026021600128,20260216,245,1,628.66,success,4.75
T2026021600129,20260216,495,2,33.9,success,2.32
T2026021600130,20260216,893,1,232.82,success,1.43
T2026021600131,20260216,216,4,745.63,success,2.33
T2026021600132,20260216,493,4,887.2,success,3.02
T2026021600133,20260216,240,4,838.05,success,0.73
T2026021600134,20260216,104,3,474.17,success,4.22
T2026021600135,20260216,194,4,415.25,success,4.52
T2026021600136,20260216,516,2,70.48,success,3.15
T2026021600137,20260216,237,2,25.59,success,4.1
T2026021600138,20260216,462,1,548.19,success,1.51
T2026021600139,20260216,576,1,793.98,success,1.85
T2026021600140,20260216,681,1,858.04,success,4.59
T2026021600141,20260216,775,4,279.25,success,4.32
T2026021600142,20260216,692,1,454.32,success,0.96
T2026021600143,20260216,801,2,112.63,success,4.15
T2026021600144,20260216,379,2,218.78,success,2.78
T2026021600145,20260216,635,2,12.94,success,1.35
T2026021600146,20260216,759,4,348.4,success,4.12
T2026021600147,20260216,265,1,138.44,success,0.9
T2026021600148,20260216,246,3,160.87,failed,2.45
T2026021600149,20260216,801,4,93.93,success,4.21
T2026021600150,20260216,506,1,247.66,failed,2.94
T2026021600151,20260216,704,2,940.43,success,0.75
T2026021600152,20260216,545,3,319.06,success,4.52
T2026021600153,20260216,60,3,389.91,success,3.73
T2026021600154,20260216,439,4,391.28,success,1.44
T2026021600155,20260216,708,2,465.2,success,1.93
T2026021600156,20260216,517,2,73.29,success,2.36
T2026021600157,20260216,225,3,559.16,failed,2.53
T2026021600158,20260216,677,1,856.39,success,1.57
T2026021600159,20260216,797,2,268.52,success,4.48
T2026021600160,20260216,781,2,658.41,success,2.73
T2026021600161,20260216,106,3,30.08,success,3.41
T2026021600162,20260216,655,3,392.25,success,4.32
T2026021600163,20260216,12,3,644.89,success,3.42
T2026021600164,20260216,481,2,228.79,success,1.36
T2026021600165,20260216,813,1,364.18,success,0.76
T2026021600166,20260216,477,2,454.61,success,4.85
T2026021600167,20260216,948,4,329.57,success,1.97
T2026021600168,20260216,825,1,405.22,success,2.68
T2026021600169,20260216,256,3,886.15,success,1.42
T2026021600170,20260216,55,2,420.46,failed,3.83
T2026021600171,20260216,691,3,482.89,success,2.95
T2026021600172,20260216,680,1,215.54,success,4.62
T2026021600173,20260216,592,2,631.45,success,4.45
T2026021600174,20260216,761,4,293.51,success,4.86
T2026021600175,20260216,798,1,699.52,success,4.94
T2026021600176,20260216,805,4,969.91,success,1.91
T2026021600177,20260216,719,1,701.11,success,1.49
T2026021600178,20260216,143,4,734.41,success,4.16
T2026021600179,20260216,450,2,256.63,success,1.0
T2026021600180,20260216,743,4,156.38,success,1.75
T2026021600181,20260216,462,3,702.89,success,4.54
T2026021600182,20260216,574,2,83.37,success,2.01
T2026021600183,20260216,881,1,846.4,success,1.21
T2026021600184,20260216,272,4,737.8,success,0.95
T2026021600185,20260216,122,2,969.31,success,2.31
T2026021600186,20260216,187,3,297.52,success,1.32
T2026021600187,20260216,871,1,993.03,success,1.1
T2026021600188,20260216,468,2,501.67,success,2.7
T2026021600189,20260216,560,2,516.53,failed,2.1
T2026021600190,20260216,727,1,335.97,failed,3.11
T2026021600191,20260216,199,3,345.38,success,4.0
T2026021600192,20260216,534,1,120.49,success,4.73
T2026021600193,20260216,161,2,210.34,success,4.13
T2026021600194,20260216,532,2,500.59,success,0.55
T2026021600195,20260216,685,4,219.39,success,2.75
T2026021600196,20260216,181,2,575.19,success,2.78
T2026021600197,20260216,389,3,500.85,success,1.53
T2026021600198,20260216,76,2,357.73,success,4.77
T2026021600199,20260216,150,1,169.63,success,4.84
T2026021600200,20260216,601,3,472.53,success,3.91
T2026021600201,20260216,477,2,585.66,success,4.85
T2026021600202,20260216,163,1,91.6,success,4.38
T2026021600203,20260216,922,4,340.52,failed,2.71
T2026021600204,20260216,326,4,753.41,success,1.54
T2026021600205,20260216,990,4,942.58,success,1.86
T2026021600206,20260216,569,1,17.25,failed,0.58
T2026021600207,20260216,38,4,69.08,success,4.65
T2026021600208,20260216,967,4,881.76,success,2.36
T2026021600209,20260216,740,1,773.83,success,1.57
T2026021600210,20260216,675,1,955.83,success,0.53
T2026021600211,20260216,487,2,170.02,success,1.25
T2026021600212,20260216,543,2,292.02,success,0.73
T2026021600213,20260216,986,1,955.81,success,1.97
T2026021600214,20260216,46,1,957.47,success,4.89
T2026021600215,20260216,368,1,44.92,success,3.63
T2026021600216,20260216,469,3,368.34,success,3.77
T2026021600217,20260216,220,3,162.22,success,2.87
T2026021600218,20260216,803,2,127.63,success,3.48
T2026021600219,20260216,228,2,305.26,success,1.89
T2026021600220,20260216,519,3,853.18,success,4.98
T2026021600221,20260216,586,3,430.33,success,4.36
T2026021600222,20260216,228,3,133.5,success,1.99
T2026021600223,20260216,267,1,213.36,success,4.85
T2026021600224,20260216,694,4,90.4,success,4.79
T2026021600225,20260216,50,1,692.07,success,1.31
T2026021600226,20260216,561,3,50.81,success,3.66
T2026021600227,20260216,917,2,666.37,failed,4.45
T2026021600228,20260216,925,2,993.48,success,0.61
T2026021600229,20260216,439,1,243.68,success,2.98
T2026021600230,20260216,532,2,960.76,success,4.21
T2026021600231,20260216,921,2,16.47,success,1.46
T2026021600232,20260216,261,1,783.81,success,1.09
T2026021600233,20260216,850,1,965.55,success,0.53
T2026021600234,20260216,574,3,244.39,success,0.94
T2026021600235,20260216,586,3,250.18,success,4.95
T2026021600236,20260216,306,4,111.06,success,1.76
T2026021600237,20260216,131,4,725.69,success,4.86
T2026021600238,20260216,91,1,94.28,failed,1.53
T2026021600239,20260216,817,4,695.72,success,3.56
T2026021600240,20260216,961,3,849.82,success,4.2
T2026021600241,20260216,571,3,344.64,success,3.39
T2026021600242,20260216,814,4,897.19,success,4.5
T2026021600243,20260216,112,2,733.69,success,2.34
T2026021600244,20260216,18,4,406.89,success,3.89
T2026021600245,20260216,694,3,596.41,success,3.66
T2026021600246,20260216,560,2,295.37,success,0.97
T2026021600247,20260216,39,3,755.14,success,4.7
T2026021600248,20260216,121,2,516.33,success,1.37
T2026021600249,20260216,256,1,390.9,success,3.42
T2026021600250,20260216,626,2,225.33,success,1.21
T2026021600251,20260216,670,4,404.68,success,2.74
T2026021600252,20260216,560,1,678.55,success,1.37
T2026021600253,20260216,876,3,205.25,success,0.85
T2026021600254,20260216,93,2,506.33,success,2.3
T2026021600255,20260216,68,4,345.64,failed,2.83
T2026021600256,20260216,726,4,698.59,success,2.39
T2026021600257,20260216,227,4,217.78,success,1.89
T2026021600258,20260216,921,4,392.66,success,2.05
T2026021600259,20260216,2,3,979.68,success,2.32
T2026021600260,20260216,417,3,638.16,success,1.5
T2026021600261,20260216,112,3,160.2,success,2.09
T2026021600262,20260216,646,2,587.8,success,2.71
T2026021600263,20260216,918,4,594.28,success,0.61
T2026021600264,20260216,778,3,152.09,success,0.63
T2026021600265,20260216,884,4,638.4,success,3.19
T2026021600266,20260216,725,1,957.57,success,1.3
T2026021600267,20260216,904,1,192.62,success,4.19
T2026021600268,20260216,204,3,106.84,success,1.85
T2026021600269,20260216,112,1,773.45,success,2.51
T2026021600270,20260216,243,4,814.92,failed,1.61
T2026021600271,20260216,755,3,327.35,success,1.38
T2026021600272,20260216,102,3,12.69,failed,1.99
T2026021600273,20260216,17,2,896.97,success,1.01
T2026021600274,20260216,901,2,574.27,success,4.78
T2026021600275,20260216,357,3,830.11,success,4.21
T2026021600276,20260216,406,4,796.38,success,2.91
T2026021600277,20260216,219,3,904.91,success,4.33
T2026021600278,20260216,185,4,234.37,failed,4.86
T2026021600279,20260216,728,4,787.94,success,1.11
T2026021600280,20260216,247,4,622.24,success,3.94
T2026021600281,20260216,416,2,569.45,success,2.03
T2026021600282,20260216,704,1,856.2,success,3.14
T2026021600283,20260216,485,1,600.89,success,2.35
T2026021600284,20260216,552,3,910.16,failed,1.35
T2026021600285,20260216,201,2,601.33,success,2.42
T2026021600286,20260216,182,4,364.07,success,2.86
T2026021600287,20260216,463,2,387.76,success,2.84
T2026021600288,20260216,930,2,35.31,success,1.98
T2026021600289,20260216,748,3,842.71,success,3.25
T2026021600290,20260216,338,1,192.67,success,2.46
T2026021600291,20260216,746,1,564.07,success,3.51
T2026021600292,20260216,534,3,27.59,success,4.11
T2026021600293,20260216,310,1,656.36,success,4.87
T2026021600294,20260216,663,4,606.56,success,1.97
T2026021600295,20260216,764,3,507.14,success,3.34
T2026021600296,20260216,274,4,347.82,success,3.19
T2026021600297,20260216,872,2,591.35,failed,4.69
T2026021600298,20260216,923,3,713.62,success,2.79
T2026021600299,20260216,4,3,828.01,success,1.37
T2026021600300,20260216,403,1,146.06,success,0.97
T2026021600301,20260216,688,4,269.87,success,3.44
T2026021600302,20260216,100,2,477.91,success,4.86
T2026021600303,20260216,107,4,560.21,success,0.94
T2026021600304,20260216,253,2,318.37,success,5.0
T2026021600305,20260216,162,4,500.42,success,1.51
T2026021600306,20260216,585,3,904.87,failed,2.47
T2026021600307,20260216,802,4,592.95,success,4.34
T2026021600308,20260216,865,1,130.16,success,3.54
T2026021600309,20260216,479,4,521.62,success,3.41
T2026021600310,20260216,561,4,183.42,success,0.61
T2026021600311,20260216,363,1,239.48,failed,2.99
T2026021600312,20260216,178,4,675.86,success,2.06
T2026021600313,20260216,721,1,427.82,success,4.77
T2026021600314,20260216,681,4,964.34,success,2.07
T2026021600315,20260216,635,2,579.74,failed,2.86
T2026021600316,20260216,429,1,184.94,success,0.71
T2026021600317,20260216,825,2,179.65,success,0.81
T2026021600318,20260216,185,3,858.31,success,0.54
T2026021600319,20260216,954,3,58.6,success,3.1
T2026021600320,20260216,940,1,759.7,success,0.83
T2026021600321,20260216,888,3,88.01,success,3.88
T2026021600322,20260216,230,2,48.58,success,3.24
T2026021600323,20260216,670,3,458.91,success,4.19
T2026021600324,20260216,585,4,702.84,success,3.13
T2026021600325,20260216,851,3,388.5,success,2.33
T2026021600326,20260216,722,2,210.56,success,3.04
T2026021600327,20260216,278,4,101.3,success,4.2
T2026021600328,20260216,611,2,756.59,success,4.95
T2026021600329,20260216,536,1,475.69,success,3.61
T2026021600330,20260216,838,3,24.67,failed,3.48
T2026021600331,20260216,63,1,469.3,success,4.83
T2026021600332,20260216,649,4,24.15,success,3.24
T2026021600333,20260216,291,1,779.44,success,1.82
T2026021600334,20260216,441,4,139.87,success,2.88
T2026021600335,20260216,393,1,159.5,success,1.67
T2026021600336,20260216,956,2,311.04,failed,1.04
T2026021600337,20260216,95,2,930.84,failed,0.5
T2026021600338,20260216,508,1,959.41,success,3.25
T2026021600339,20260216,293,4,911.73,success,1.45
T2026021600340,20260216,958,1,370.65,success,2.17
T2026021600341,20260216,575,3,406.2,success,2.7
T2026021600342,20260216,895,4,508.23,success,4.47
T2026021600343,20260216,613,4,517.15,success,4.2
T2026021600344,20260216,57,3,698.2,failed,1.31
T2026021600345,20260216,846,4,972.08,success,1.36
T2026021600346,20260216,467,3,240.45,success,3.67
T2026021600347,20260216,691,2,715.4,success,4.02
T2026021600348,20260216,830,2,270.16,success,0.9
T2026021600349,20260216,171,4,959.36,failed,2.62
T2026021600350,20260216,997,1,72.48,success,4.46
T2026021600351,20260216,653,4,859.98,failed,3.03
T2026021600352,20260216,200,4,913.89,success,1.03
T2026021600353,20260216,34,4,165.6,failed,1.72
T2026021600354,20260216,468,4,993.53,success,1.28
T2026021600355,20260216,852,4,385.01,success,3.35
T2026021600356,20260216,798,4,804.81,success,0.81
T2026021600357,20260216,548,3,850.73,success,4.33
T2026021600358,20260216,419,3,986.56,success,0.91
T2026021600359,20260216,110,2,701.46,success,2.11
T2026021600360,20260216,188,2,189.82,success,3.14
T2026021600361,20260216,550,2,767.44,success,4.21
T2026021600362,20260216,727,4,591.85,success,0.5
T2026021600363,20260216,99,2,691.79,success,1.97
T2026021600364,20260216,470,3,313.01,success,2.51
T2026021600365,20260216,796,4,464.91,success,3.14
T2026021600366,20260216,468,2,23.37,success,0.52
T2026021600367,20260216,739,3,591.72,success,1.88
T2026021600368,20260216,904,3,353.0,success,2.43
T2026021600369,20260216,750,2,558.23,success,1.44
T2026021600370,20260216,216,1,16.61,success,1.75
T2026021600371,20260216,783,1,747.0,success,4.03
T2026021600372,20260216,807,1,413.1,success,4.02
T2026021600373,20260216,742,2,318.49,success,2.01
T2026021600374,20260216,1000,2,335.13,success,2.77
T2026021600375,20260216,214,2,492.51,success,4.55
T2026021600376,20260216,106,3,367.68,success,1.25
T2026021600377,20260216,563,1,331.63,failed,4.46
T2026021600378,20260216,735,1,640.25,success,3.47
T2026021600379,20260216,364,2,509.56,failed,2.19
T2026021600380,20260216,121,1,123.1,success,4.22
T2026021600381,20260216,532,3,998.77,success,0.72
T2026021600382,20260216,455,2,811.29,success,3.62
T2026021600383,20260216,748,3,905.26,success,1.14
T2026021600384,20260216,118,4,616.29,success,1.31
T2026021600385,20260216,624,2,302.68,success,3.83
T2026021600386,20260216,228,1,152.06,success,4.03
T2026021600387,20260216,985,1,731.08,success,4.28
T2026021600388,20260216,353,1,840.18,success,2.52
T2026021600389,20260216,133,3,170.19,success,0.95
T2026021600390,20260216,708,2,262.88,success,2.39
T2026021600391,20260216,218,1,89.81,success,2.12
T2026021600392,20260216,428,4,410.96,success,2.79
T2026021600393,20260216,823,2,268.66,success,4.2
T2026021600394,20260216,355,1,392.56,success,1.6
T2026021600395,20260216,770,3,559.06,success,0.67
T2026021600396,20260216,515,1,726.14,success,3.15
T2026021600397,20260216,282,4,63.24,success,2.32
T2026021600398,20260216,996,2,610.53,success,3.89
T2026021600399,20260216,834,3,81.69,success,2.17
T2026021600400,20260216,40,2,213.35,success,1.78
T2026021600401,20260216,824,3,193.4,success,1.96
T2026021600402,20260216,689,3,395.92,success,3.17
T2026021600403,20260216,798,2,274.19,success,1.04
T2026021600404,20260216,748,1,632.97,success,2.45
T2026021600405,20260216,252,1,658.53,success,3.37
T2026021600406,20260216,832,2,664.46,success,1.05
T2026021600407,20260216,551,1,37.74,failed,4.91
T2026021600408,20260216,231,2,541.53,success,2.89
T2026021600409,20260216,798,2,580.01,success,4.56
T2026021600410,20260216,560,2,990.34,success,2.93
T2026021600411,20260216,197,4,470.68,success,4.91
T2026021600412,20260216,340,1,802.0,success,1.08
T2026021600413,20260216,845,2,851.64,success,1.53
T2026021600414,20260216,707,2,375.93,success,0.89
T2026021600415,20260216,964,2,875.16,success,4.71
T2026021600416,20260216,581,3,465.44,success,0.88
T2026021600417,20260216,711,4,334.79,success,1.83
T2026021600418,20260216,179,4,351.75,failed,1.86
T2026021600419,20260216,372,4,243.7,success,3.59
T2026021600420,20260216,412,3,196.13,failed,2.47
T2026021600421,20260216,768,1,455.05,success,0.64
T2026021600422,20260216,739,1,266.65,success,0.97
T2026021600423,20260216,947,2,688.51,success,4.23
T2026021600424,20260216,981,2,315.63,success,1.85
T2026021600425,20260216,167,4,145.09,success,1.27
T2026021600426,20260216,982,2,767.11,success,1.14
T2026021600427,20260216,260,1,417.05,success,2.54
T2026021600428,20260216,879,4,58.42,success,3.72
T2026021600429,20260216,69,2,853.79,success,1.68
T2026021600430,20260216,728,1,884.56,success,2.71
T2026021600431,20260216,566,1,983.49,success,3.01
T2026021600432,20260216,816,1,290.38,success,1.16
T2026021600433,20260216,844,4,949.8,success,3.98
T2026021600434,20260216,996,4,525.98,success,1.32
T2026021600435,20260216,448,1,949.27,success,4.21
T2026021600436,20260216,526,1,889.82,success,4.02
T2026021600437,20260216,982,4,398.62,success,0.95
T2026021600438,20260216,698,4,841.25,success,0.98
T2026021600439,20260216,984,4,987.26,success,4.0
T2026021600440,20260216,986,4,217.1,success,0.77
T2026021600441,20260216,339,1,496.78,success,1.46
T2026021600442,20260216,20,3,154.11,success,2.25
T2026021600443,20260216,281,4,487.13,success,3.89
T2026021600444,20260216,237,1,244.61,success,0.62
T2026021600445,20260216,771,1,77.04,success,2.98
T2026021600446,20260216,959,4,365.6,success,1.82
T2026021600447,20260216,854,4,665.7,success,4.87
T2026021600448,20260216,786,4,653.11,success,1.64
T2026021600449,20260216,60,1,430.66,success,4.67
T2026021600450,20260216,942,4,569.42,success,4.43
T2026021600451,20260216,586,3,125.9,success,4.58
T2026021600452,20260216,219,2,493.05,success,3.19
T2026021600453,20260216,543,1,50.37,success,4.9
T2026021600454,20260216,958,1,524.14,success,2.97
T2026021600455,20260216,654,4,266.9,success,1.52
T2026021600456,20260216,306,4,739.95,success,1.57
T2026021600457,20260216,922,1,389.97,success,1.37
T2026021600458,20260216,356,3,914.79,success,4.99
T2026021600459,20260216,905,3,265.23,success,3.17
T2026021600460,20260216,569,2,477.51,success,3.71
T2026021600461,20260216,609,2,336.58,success,4.39
T2026021600462,20260216,851,1,850.77,success,3.95
T2026021600463,20260216,653,4,660.62,success,2.22
T2026021600464,20260216,826,4,742.81,success,4.68
T2026021600465,20260216,706,4,676.33,success,3.77
T2026021600466,20260216,200,4,888.66,success,3.63
T2026021600467,20260216,748,4,607.85,success,1.78
T2026021600468,20260216,281,1,762.24,success,4.03
T2026021600469,20260216,327,3,528.54,failed,3.42
T2026021600470,20260216,314,2,337.16,success,2.61
T2026021600471,20260216,70,1,637.33,success,2.81
T2026021600472,20260216,982,4,838.04,success,2.32
T2026021600473,20260216,535,1,724.58,success,3.52
T2026021600474,20260216,959,1,149.36,success,4.83
T2026021600475,20260216,842,4,295.3,success,0.86
T2026021600476,20260216,114,2,569.49,success,1.14
T2026021600477,20260216,521,1,659.5,success,3.19
T2026021600478,20260216,519,2,786.89,success,4.67
T2026021600479,20260216,462,4,684.76,success,1.39
T2026021600480,20260216,251,3,830.95,success,2.43
T2026021600481,20260216,97,1,957.57,success,3.38
T2026021600482,20260216,297,2,751.57,success,1.01
T2026021600483,20260216,270,4,264.66,success,0.63
T2026021600484,20260216,551,4,709.22,success,2.16
T2026021600485,20260216,981,4,778.79,success,3.65
T2026021600486,20260216,638,2,576.68,success,4.29
T2026021600487,20260216,623,3,824.68,success,3.01
T2026021600488,20260216,203,2,643.11,success,4.8
T2026021600489,20260216,967,4,16.21,success,1.47
T2026021600490,20260216,808,2,893.42,success,2.26
T2026021600491,20260216,541,4,973.8,success,1.87
T2026021600492,20260216,607,2,992.7,success,3.47
T2026021600493,20260216,621,2,525.46,success,1.41
T2026021600494,20260216,621,4,695.26,success,3.12
T2026021600495,20260216,407,3,633.51,success,1.46
T2026021600496,20260216,608,1,533.51,success,1.63
T2026021600497,20260216,667,4,212.17,success,1.15
T2026021600498,20260216,869,2,647.08,success,1.25
T2026021600499,20260216,931,1,687.2,success,3.47
